rmse,0.02223592997076043
orientation_rmse,0.014439809825783571
integrated_rmse,14.535509517661424
rel_rmse,0.02892175714834411
rel_orientation_rmse,0.01689468156099405
rel_integrated_rmse,0.02376021109303212
imu_augmented_rmse,0.01909813576341352
imu_augmented_orientation_rmse,0.016061346181761867
imu_augmented_integrated_rmse,14.520322106346622
rel_imu_augmented_rmse,0.029713320157916855
rel_imu_augmented_orientation_rmse,0.01803531904369424
rel_imu_augmented_integrated_rmse,0.025856844417313157
rmse,0.0
orientation_rmse,0.0
integrated_rmse,0.0
rel_rmse,0.0
rel_orientation_rmse,0.0
rel_integrated_rmse,0.0
imu_augmented_rmse,0.0
imu_augmented_orientation_rmse,0.0
imu_augmented_integrated_rmse,0.0
rel_imu_augmented_rmse,0.0
rel_imu_augmented_orientation_rmse,0.0
rel_imu_augmented_integrated_rmse,0.0
rmse,0.0
orientation_rmse,0.0
integrated_rmse,0.0
rel_rmse,0.0
rel_orientation_rmse,0.0
rel_integrated_rmse,0.0
imu_augmented_rmse,0.0
imu_augmented_orientation_rmse,0.0
imu_augmented_integrated_rmse,0.0
rel_imu_augmented_rmse,0.0
rel_imu_augmented_orientation_rmse,0.0
rel_imu_augmented_integrated_rmse,0.0
